Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
11,Microfluidic_Split_FourYdirection_study,2409,-15.5550,12.3007,0.0000,-15.5869,12.4174,0.0117,0.1216,-0.0319,0.1168,0.0117,,,,,,,,,,,
12,Microfluidic_Split_FourYdirection_study,2403,-15.5550,12.5211,0.0000,-15.5872,12.6358,0.0116,0.1197,-0.0322,0.1147,0.0116,0.2204,0.0000,0.2204,0.0000,0.2184,-0.0003,0.2184,-0.0001,0.0020,0.9247,
13,Microfluidic_Split_FourYdirection_study,2406,-15.5550,12.7415,0.0000,-15.5874,12.8543,0.0114,0.1179,-0.0324,0.1128,0.0114,,,,,,,,,,,
14,Microfluidic_Split_FourYdirection_study,2391,-15.5550,12.9620,0.0000,-15.5875,13.0728,0.0116,0.1161,-0.0325,0.1109,0.0116,0.2204,0.0000,0.2204,0.0000,0.2185,-0.0001,0.2185,0.0002,0.0019,0.8755,
15,Microfluidic_Split_FourYdirection_study,2400,-15.5550,13.1823,0.0000,-15.5873,13.2911,0.0116,0.1141,-0.0323,0.1089,0.0116,,,,,,,,,,,
16,Microfluidic_Split_FourYdirection_study,2394,-15.5550,13.4024,0.0000,-15.5876,13.5093,0.0115,0.1123,-0.0326,0.1068,0.0115,0.2202,0.0000,0.2202,0.0000,0.2182,-0.0003,0.2182,-0.0001,0.0020,0.9140,
17,Microfluidic_Split_FourYdirection_study,2397,-15.5550,13.6225,0.0000,-15.5878,13.7273,0.0112,0.1103,-0.0328,0.1047,0.0112,,,,,,,,,,,
18,Microfluidic_Split_FourYdirection_study,2337,-15.5550,13.8427,0.0000,-15.5879,13.9453,0.0111,0.1084,-0.0329,0.1027,0.0111,0.2201,0.0000,0.2201,0.0000,0.2181,-0.0001,0.2181,-0.0001,0.0020,0.9309,
19,Microfluidic_Split_FourYdirection_study,2385,-15.5550,14.0624,0.0000,-15.5880,14.1630,0.0111,0.1065,-0.0330,0.1006,0.0111,,,,,,,,,,,
20,Microfluidic_Split_FourYdirection_study,2382,-15.5550,14.2821,0.0000,-15.5882,14.3807,0.0110,0.1047,-0.0332,0.0987,0.0110,0.2197,0.0000,0.2197,0.0000,0.2178,-0.0002,0.2178,-0.0001,0.0020,0.8895,
21,Microfluidic_Split_FourYdirection_study,2376,-15.5550,14.5019,0.0000,-15.5881,14.5985,0.0108,0.1026,-0.0331,0.0966,0.0108,,,,,,,,,,,
22,Microfluidic_Split_FourYdirection_study,2379,-15.5550,14.7220,0.0000,-15.5884,14.8166,0.0107,0.1009,-0.0334,0.0946,0.0107,0.2201,0.0000,0.2201,0.0000,0.2182,-0.0003,0.2182,-0.0001,0.0019,0.8794,
23,Microfluidic_Split_FourYdirection_study,2364,-15.5550,14.9421,0.0000,-15.5883,15.0346,0.0106,0.0989,-0.0333,0.0926,0.0106,,,,,,,,,,,
24,Microfluidic_Split_FourYdirection_study,2373,-15.5550,15.1625,0.0000,-15.5885,15.2531,0.0105,0.0971,-0.0335,0.0905,0.0105,0.2205,0.0000,0.2205,0.0000,0.2184,-0.0002,0.2184,-0.0001,0.0020,0.9220,
25,Microfluidic_Split_FourYdirection_study,2367,-15.5550,15.3830,0.0000,-15.5884,15.4715,0.0103,0.0951,-0.0334,0.0885,0.0103,,,,,,,,,,,
26,Microfluidic_Split_FourYdirection_study,2370,-15.5550,15.6035,0.0000,-15.5886,15.6898,0.0101,0.0932,-0.0336,0.0864,0.0101,0.2205,0.0000,0.2205,0.0000,0.2184,-0.0002,0.2184,-0.0002,0.0021,0.9491,
27,Microfluidic_Split_FourYdirection_study,2340,-15.5550,15.8239,0.0000,-15.5886,15.9084,0.0100,0.0915,-0.0336,0.0845,0.0100,,,,,,,,,,,
28,Microfluidic_Split_FourYdirection_study,2361,-15.5550,16.0444,0.0000,-15.5886,16.1269,0.0098,0.0896,-0.0336,0.0825,0.0098,0.2205,0.0000,0.2205,0.0000,0.2185,0.0000,0.2185,-0.0002,0.0020,0.9075,
29,Microfluidic_Split_FourYdirection_study,2355,-15.5550,16.2648,0.0000,-15.5888,16.3453,0.0099,0.0878,-0.0338,0.0804,0.0099,,,,,,,,,,,
30,Microfluidic_Split_FourYdirection_study,2358,-15.5550,16.4853,0.0000,-15.5888,16.5638,0.0098,0.0860,-0.0338,0.0785,0.0098,0.2204,0.0000,0.2204,0.0000,0.2185,0.0000,0.2185,0.0000,0.0019,0.8747,
31,Microfluidic_Split_FourYdirection_study,2343,-15.5550,16.7057,0.0000,-15.5888,16.7823,0.0098,0.0843,-0.0338,0.0766,0.0098,,,,,,,,,,,
32,Microfluidic_Split_FourYdirection_study,2352,-15.5550,16.9262,0.0000,-15.5888,17.0007,0.0098,0.0824,-0.0338,0.0745,0.0098,0.2204,0.0000,0.2204,0.0000,0.2184,0.0000,0.2184,0.0000,0.0020,0.9123,
33,Microfluidic_Split_FourYdirection_study,2346,-15.5550,17.1460,0.0000,-15.5889,17.2186,0.0097,0.0807,-0.0339,0.0725,0.0097,,,,,,,,,,,
34,Microfluidic_Split_FourYdirection_study,2349,-15.5550,17.3662,0.0000,-15.5889,17.4368,0.0099,0.0789,-0.0339,0.0705,0.0099,0.2202,0.0000,0.2202,0.0000,0.2182,-0.0001,0.2182,0.0001,0.0020,0.9119,
35,Microfluidic_Split_FourYdirection_study,2235,-15.5550,17.5864,0.0000,-15.5891,17.6548,0.0100,0.0771,-0.0341,0.0684,0.0100,,,,,,,,,,,
36,Microfluidic_Split_FourYdirection_study,2334,-15.5550,17.8059,0.0000,-15.5890,17.8721,0.0100,0.0751,-0.0340,0.0662,0.0100,0.2195,0.0000,0.2195,0.0000,0.2173,0.0001,0.2173,0.0000,0.0022,0.9879,
37,Microfluidic_Split_FourYdirection_study,2331,-15.5550,18.0256,0.0000,-15.5889,18.0898,0.0098,0.0733,-0.0339,0.0642,0.0098,,,,,,,,,,,
38,Microfluidic_Split_FourYdirection_study,2325,-15.5550,18.2453,0.0000,-15.5890,18.3077,0.0096,0.0717,-0.0340,0.0624,0.0096,0.2197,0.0000,0.2197,0.0000,0.2179,-0.0001,0.2179,-0.0002,0.0018,0.8207,
39,Microfluidic_Split_FourYdirection_study,2328,-15.5550,18.4656,0.0000,-15.5888,18.5256,0.0097,0.0696,-0.0338,0.0600,0.0097,,,,,,,,,,,
40,Microfluidic_Split_FourYdirection_study,2313,-15.5550,18.6858,0.0000,-15.5888,18.7440,0.0099,0.0680,-0.0338,0.0582,0.0099,0.2202,0.0000,0.2202,0.0000,0.2184,0.0000,0.2184,0.0002,0.0018,0.8400,
41,Microfluidic_Split_FourYdirection_study,2322,-15.5550,18.9063,0.0000,-15.5888,18.9623,0.0099,0.0662,-0.0338,0.0561,0.0099,,,,,,,,,,,
42,Microfluidic_Split_FourYdirection_study,2316,-15.5550,19.1267,0.0000,-15.5890,19.1807,0.0098,0.0645,-0.0340,0.0540,0.0098,0.2205,0.0000,0.2205,0.0000,0.2184,-0.0002,0.2184,-0.0001,0.0021,0.9518,
43,Microfluidic_Split_FourYdirection_study,2319,-15.5550,19.3471,0.0000,-15.5891,19.3990,0.0095,0.0628,-0.0341,0.0519,0.0095,,,,,,,,,,,
44,Microfluidic_Split_FourYdirection_study,2289,-15.5550,19.5676,0.0000,-15.5892,19.6176,0.0093,0.0613,-0.0342,0.0500,0.0093,0.2205,0.0000,0.2205,0.0000,0.2186,-0.0001,0.2186,-0.0001,0.0019,0.8799,
45,Microfluidic_Split_FourYdirection_study,2310,-15.5550,19.7882,0.0000,-15.5890,19.8361,0.0093,0.0595,-0.0340,0.0480,0.0093,,,,,,,,,,,
46,Microfluidic_Split_FourYdirection_study,2304,-15.5550,20.0086,0.0000,-15.5891,20.0547,0.0090,0.0580,-0.0341,0.0461,0.0090,0.2204,0.0000,0.2204,0.0000,0.2185,-0.0001,0.2185,-0.0003,0.0019,0.8622,
47,Microfluidic_Split_FourYdirection_study,2307,-15.5550,20.2290,0.0000,-15.5892,20.2728,0.0093,0.0563,-0.0342,0.0437,0.0093,,,,,,,,,,,
48,Microfluidic_Split_FourYdirection_study,2292,-15.5550,20.4493,0.0000,-15.5889,20.4909,0.0092,0.0544,-0.0339,0.0415,0.0092,0.2203,0.0000,0.2203,0.0000,0.2181,0.0002,0.2181,-0.0001,0.0022,1.0042,
49,Microfluidic_Split_FourYdirection_study,2301,-15.5550,20.6696,0.0000,-15.5892,20.7092,0.0092,0.0531,-0.0342,0.0396,0.0092,,,,,,,,,,,
50,Microfluidic_Split_FourYdirection_study,2295,-15.5550,20.8898,0.0000,-15.5890,20.9275,0.0092,0.0516,-0.0340,0.0377,0.0092,0.2202,0.0000,0.2202,0.0000,0.2183,0.0002,0.2183,0.0000,0.0019,0.8803,
51,Microfluidic_Split_FourYdirection_study,2298,-15.5550,21.1102,0.0000,-15.5892,21.1460,0.0093,0.0503,-0.0342,0.0358,0.0093,,,,,,,,,,,
52,Microfluidic_Split_FourYdirection_study,2238,-15.5550,21.3302,0.0000,-15.5892,21.3639,0.0092,0.0489,-0.0342,0.0337,0.0092,0.2200,0.0000,0.2200,0.0000,0.2179,0.0000,0.2179,-0.0001,0.0020,0.9227,
53,Microfluidic_Split_FourYdirection_study,2286,-15.5550,21.5498,0.0000,-15.5891,21.5815,0.0094,0.0475,-0.0341,0.0317,0.0094,,,,,,,,,,,
54,Microfluidic_Split_FourYdirection_study,2283,-15.5550,21.7695,0.0000,-15.5891,21.7991,0.0095,0.0461,-0.0341,0.0295,0.0095,0.2197,0.0000,0.2197,0.0000,0.2176,0.0000,0.2176,0.0001,0.0021,0.9621,
55,Microfluidic_Split_FourYdirection_study,2277,-15.5550,21.9893,0.0000,-15.5891,22.0169,0.0094,0.0449,-0.0341,0.0276,0.0094,,,,,,,,,,,
56,Microfluidic_Split_FourYdirection_study,2280,-15.5550,22.2091,0.0000,-15.5890,22.2343,0.0093,0.0433,-0.0340,0.0252,0.0093,0.2198,0.0000,0.2198,0.0000,0.2174,0.0001,0.2174,-0.0001,0.0024,1.0945,
57,Microfluidic_Split_FourYdirection_study,2265,-15.5550,22.4295,0.0000,-15.5890,22.4529,0.0095,0.0423,-0.0340,0.0234,0.0095,,,,,,,,,,,
58,Microfluidic_Split_FourYdirection_study,2274,-15.5550,22.6500,0.0000,-15.5889,22.6714,0.0094,0.0411,-0.0339,0.0214,0.0094,0.2206,0.0000,0.2206,0.0000,0.2186,0.0001,0.2186,-0.0002,0.0020,0.9008,
59,Microfluidic_Split_FourYdirection_study,2268,-15.5550,22.8705,0.0000,-15.5891,22.8898,0.0091,0.0403,-0.0341,0.0194,0.0091,,,,,,,,,,,
60,Microfluidic_Split_FourYdirection_study,2271,-15.5550,23.0909,0.0000,-15.5895,23.1081,0.0092,0.0397,-0.0345,0.0173,0.0092,0.2204,0.0000,0.2204,0.0000,0.2183,-0.0004,0.2183,0.0001,0.0021,0.9604,
61,Microfluidic_Split_FourYdirection_study,2241,-15.5550,23.3113,0.0000,-15.5891,23.3263,0.0091,0.0383,-0.0341,0.0150,0.0091,,,,,,,,,,,
62,Microfluidic_Split_FourYdirection_study,2262,-15.5550,23.5319,0.0000,-15.5890,23.5448,0.0093,0.0376,-0.0340,0.0129,0.0093,0.2206,0.0000,0.2206,0.0000,0.2185,0.0001,0.2185,0.0002,0.0021,0.9513,
63,Microfluidic_Split_FourYdirection_study,2256,-15.5550,23.7523,0.0000,-15.5889,23.7634,0.0088,0.0367,-0.0339,0.0111,0.0088,,,,,,,,,,,
64,Microfluidic_Split_FourYdirection_study,2259,-15.5550,23.9728,0.0000,-15.5893,23.9820,0.0093,0.0367,-0.0343,0.0092,0.0093,0.2204,0.0000,0.2204,0.0000,0.2186,-0.0004,0.2186,0.0005,0.0019,0.8476,
65,Microfluidic_Split_FourYdirection_study,2244,-15.5550,24.1932,0.0000,-15.5893,24.2001,0.0091,0.0361,-0.0343,0.0069,0.0091,,,,,,,,,,,
66,Microfluidic_Split_FourYdirection_study,2253,-15.5550,24.4137,0.0000,-15.5891,24.4185,0.0091,0.0356,-0.0341,0.0048,0.0091,0.2204,0.0000,0.2204,0.0000,0.2184,0.0002,0.2184,0.0000,0.0021,0.9308,
67,Microfluidic_Split_FourYdirection_study,2247,-15.5550,24.6338,0.0000,-15.5890,24.6365,0.0092,0.0353,-0.0340,0.0027,0.0092,,,,,,,,,,,
68,Microfluidic_Split_FourYdirection_study,2250,-15.5550,24.8539,0.0000,-15.5888,24.8547,0.0092,0.0351,-0.0338,0.0007,0.0092,0.2201,0.0000,0.2201,0.0000,0.2182,0.0002,0.2182,0.0000,0.0019,0.8755,
69,Microfluidic_Split_FourYdirection_study,2031,-15.5550,25.0737,0.0000,-15.5890,25.0724,0.0092,0.0353,-0.0340,-0.0013,0.0092,,,,,,,,,,,
70,Microfluidic_Split_FourYdirection_study,2232,-15.5550,25.2933,0.0000,-15.5887,25.2899,0.0088,0.0350,-0.0337,-0.0033,0.0088,0.2196,0.0000,0.2196,0.0000,0.2175,0.0004,0.2175,-0.0004,0.0021,0.9516,
71,Microfluidic_Split_FourYdirection_study,2229,-15.5550,25.5129,0.0000,-15.5888,25.5076,0.0089,0.0354,-0.0338,-0.0053,0.0089,,,,,,,,,,,
72,Microfluidic_Split_FourYdirection_study,2223,-15.5550,25.7330,0.0000,-15.5889,25.7257,0.0089,0.0358,-0.0339,-0.0073,0.0089,0.2201,0.0000,0.2201,0.0000,0.2181,-0.0001,0.2181,0.0000,0.0020,0.9002,
73,Microfluidic_Split_FourYdirection_study,2226,-15.5550,25.9532,0.0000,-15.5889,25.9439,0.0091,0.0364,-0.0339,-0.0094,0.0091,,,,,,,,,,,
74,Microfluidic_Split_FourYdirection_study,2211,-15.5550,26.1734,0.0000,-15.5892,26.1620,0.0093,0.0372,-0.0342,-0.0114,0.0093,0.2202,0.0000,0.2202,0.0000,0.2182,-0.0003,0.2182,0.0002,0.0020,0.9260,
75,Microfluidic_Split_FourYdirection_study,2220,-15.5550,26.3938,0.0000,-15.5891,26.3802,0.0090,0.0378,-0.0341,-0.0135,0.0090,,,,,,,,,,,
76,Microfluidic_Split_FourYdirection_study,2214,-15.5550,26.6142,0.0000,-15.5892,26.5987,0.0092,0.0387,-0.0342,-0.0156,0.0092,0.2205,0.0000,0.2205,0.0000,0.2184,-0.0001,0.2184,0.0002,0.0020,0.9104,
77,Microfluidic_Split_FourYdirection_study,2217,-15.5550,26.8346,0.0000,-15.5891,26.8171,0.0092,0.0395,-0.0341,-0.0176,0.0092,,,,,,,,,,,
78,Microfluidic_Split_FourYdirection_study,2187,-15.5550,27.0551,0.0000,-15.5892,27.0354,0.0093,0.0405,-0.0342,-0.0196,0.0093,0.2204,0.0000,0.2204,0.0000,0.2184,-0.0001,0.2184,0.0001,0.0021,0.9319,
79,Microfluidic_Split_FourYdirection_study,2208,-15.5550,27.2756,0.0000,-15.5891,27.2540,0.0092,0.0414,-0.0341,-0.0216,0.0092,,,,,,,,,,,
80,Microfluidic_Split_FourYdirection_study,2202,-15.5550,27.4961,0.0000,-15.5892,27.4724,0.0092,0.0426,-0.0342,-0.0237,0.0092,0.2205,0.0000,0.2205,0.0000,0.2184,0.0000,0.2184,0.0001,0.0021,0.9687,
81,Microfluidic_Split_FourYdirection_study,2205,-15.5550,27.7165,0.0000,-15.5891,27.6907,0.0094,0.0438,-0.0341,-0.0258,0.0094,,,,,,,,,,,
82,Microfluidic_Split_FourYdirection_study,2190,-15.5550,27.9370,0.0000,-15.5890,27.9092,0.0095,0.0450,-0.0340,-0.0278,0.0095,0.2205,0.0000,0.2205,0.0000,0.2185,0.0001,0.2185,0.0001,0.0020,0.8920,
83,Microfluidic_Split_FourYdirection_study,2199,-15.5550,28.1571,0.0000,-15.5889,28.1274,0.0095,0.0461,-0.0339,-0.0297,0.0095,,,,,,,,,,,
84,Microfluidic_Split_FourYdirection_study,2193,-15.5550,28.3773,0.0000,-15.5892,28.3454,0.0099,0.0478,-0.0342,-0.0319,0.0099,0.2202,0.0000,0.2202,0.0000,0.2180,-0.0002,0.2180,0.0004,0.0022,0.9921,
85,Microfluidic_Split_FourYdirection_study,2196,-15.5550,28.5975,0.0000,-15.5888,28.5637,0.0098,0.0488,-0.0338,-0.0338,0.0098,,,,,,,,,,,
86,Microfluidic_Split_FourYdirection_study,2136,-15.5550,28.8177,0.0000,-15.5889,28.7815,0.0099,0.0505,-0.0339,-0.0361,0.0099,0.2202,0.0000,0.2202,0.0000,0.2178,-0.0001,0.2178,0.0001,0.0023,1.0574,
87,Microfluidic_Split_FourYdirection_study,2184,-15.5550,29.0372,0.0000,-15.5888,28.9989,0.0101,0.0521,-0.0338,-0.0383,0.0101,,,,,,,,,,,
88,Microfluidic_Split_FourYdirection_study,2181,-15.5550,29.2567,0.0000,-15.5889,29.2163,0.0100,0.0537,-0.0339,-0.0404,0.0100,0.2195,0.0000,0.2195,0.0000,0.2174,-0.0001,0.2174,-0.0001,0.0021,0.9527,
89,Microfluidic_Split_FourYdirection_study,2175,-15.5550,29.4767,0.0000,-15.5890,29.4344,0.0100,0.0552,-0.0340,-0.0423,0.0100,,,,,,,,,,,
90,Microfluidic_Split_FourYdirection_study,2178,-15.5550,29.6969,0.0000,-15.5890,29.6525,0.0098,0.0568,-0.0340,-0.0444,0.0098,0.2201,0.0000,0.2201,0.0000,0.2181,0.0000,0.2181,-0.0002,0.0020,0.9274,
91,Microfluidic_Split_FourYdirection_study,2163,-15.5550,29.9170,0.0000,-15.5891,29.8707,0.0101,0.0584,-0.0341,-0.0463,0.0101,,,,,,,,,,,
92,Microfluidic_Split_FourYdirection_study,2172,-15.5550,30.1375,0.0000,-15.5890,30.0890,0.0099,0.0600,-0.0340,-0.0485,0.0099,0.2205,0.0000,0.2205,0.0000,0.2183,0.0001,0.2183,-0.0003,0.0022,0.9859,
93,Microfluidic_Split_FourYdirection_study,2166,-15.5550,30.3580,0.0000,-15.5890,30.3072,0.0102,0.0619,-0.0340,-0.0507,0.0102,,,,,,,,,,,
94,Microfluidic_Split_FourYdirection_study,2169,-15.5550,30.5784,0.0000,-15.5890,30.5256,0.0102,0.0636,-0.0340,-0.0528,0.0102,0.2204,0.0000,0.2204,0.0000,0.2184,0.0001,0.2184,0.0000,0.0021,0.9302,
95,Microfluidic_Split_FourYdirection_study,2139,-15.5550,30.7988,0.0000,-15.5890,30.7440,0.0102,0.0653,-0.0340,-0.0548,0.0102,,,,,,,,,,,
96,Microfluidic_Split_FourYdirection_study,2160,-15.5550,31.0194,0.0000,-15.5892,30.9625,0.0101,0.0672,-0.0342,-0.0569,0.0101,0.2206,0.0000,0.2206,0.0000,0.2185,-0.0001,0.2185,-0.0001,0.0021,0.9538,
97,Microfluidic_Split_FourYdirection_study,2154,-15.5550,31.2398,0.0000,-15.5893,31.1809,0.0101,0.0689,-0.0343,-0.0589,0.0101,,,,,,,,,,,
98,Microfluidic_Split_FourYdirection_study,2157,-15.5550,31.4603,0.0000,-15.5894,31.3993,0.0099,0.0707,-0.0344,-0.0610,0.0099,0.2204,0.0000,0.2204,0.0000,0.2184,0.0000,0.2184,-0.0001,0.0020,0.9182,
99,Microfluidic_Split_FourYdirection_study,2142,-15.5550,31.6807,0.0000,-15.5894,31.6176,0.0102,0.0726,-0.0344,-0.0632,0.0102,,,,,,,,,,,
100,Microfluidic_Split_FourYdirection_study,2151,-15.5550,31.9012,0.0000,-15.5891,31.8360,0.0101,0.0742,-0.0341,-0.0652,0.0101,0.2204,0.0000,0.2204,0.0000,0.2184,0.0003,0.2184,-0.0001,0.0020,0.9214,
101,Microfluidic_Split_FourYdirection_study,2145,-15.5550,32.1210,0.0000,-15.5887,32.0537,0.0105,0.0761,-0.0337,-0.0674,0.0105,,,,,,,,,,,
102,Microfluidic_Split_FourYdirection_study,2148,-15.5550,32.3414,0.0000,-15.5885,32.2721,0.0103,0.0777,-0.0335,-0.0694,0.0103,0.2204,0.0000,0.2204,0.0000,0.2184,0.0002,0.2184,-0.0002,0.0020,0.9062,
103,Microfluidic_Split_FourYdirection_study,2034,-15.5550,32.5614,0.0000,-15.5888,32.4901,0.0104,0.0796,-0.0338,-0.0713,0.0104,,,,,,,,,,,
104,Microfluidic_Split_FourYdirection_study,2133,-15.5550,32.7809,0.0000,-15.5890,32.7076,0.0100,0.0814,-0.0340,-0.0733,0.0100,0.2195,0.0000,0.2195,0.0000,0.2174,-0.0002,0.2174,-0.0003,0.0021,0.9462,
105,Microfluidic_Split_FourYdirection_study,2130,-15.5550,33.0004,0.0000,-15.5892,32.9250,0.0103,0.0835,-0.0342,-0.0755,0.0103,,,,,,,,,,,
106,Microfluidic_Split_FourYdirection_study,2124,-15.5550,33.2203,0.0000,-15.5892,33.1430,0.0104,0.0852,-0.0342,-0.0774,0.0104,0.2199,0.0000,0.2199,0.0000,0.2180,0.0000,0.2180,0.0001,0.0019,0.8824,
107,Microfluidic_Split_FourYdirection_study,2127,-15.5550,33.4405,0.0000,-15.5890,33.3611,0.0105,0.0871,-0.0340,-0.0795,0.0105,,,,,,,,,,,
108,Microfluidic_Split_FourYdirection_study,2112,-15.5550,33.6607,0.0000,-15.5890,33.5791,0.0107,0.0891,-0.0340,-0.0816,0.0107,0.2202,0.0000,0.2202,0.0000,0.2180,0.0000,0.2180,0.0002,0.0022,0.9853,
109,Microfluidic_Split_FourYdirection_study,2121,-15.5550,33.8813,0.0000,-15.5889,33.7976,0.0107,0.0909,-0.0339,-0.0837,0.0107,,,,,,,,,,,
110,Microfluidic_Split_FourYdirection_study,2115,-15.5550,34.1017,0.0000,-15.5889,34.0159,0.0107,0.0929,-0.0339,-0.0858,0.0107,0.2204,0.0000,0.2204,0.0000,0.2183,0.0000,0.2183,0.0000,0.0021,0.9576,
111,Microfluidic_Split_FourYdirection_study,2118,-15.5550,34.3221,0.0000,-15.5890,34.2342,0.0107,0.0949,-0.0340,-0.0879,0.0107,,,,,,,,,,,
112,Microfluidic_Split_FourYdirection_study,2088,-15.5550,34.5426,0.0000,-15.5890,34.4526,0.0105,0.0968,-0.0340,-0.0901,0.0105,0.2205,0.0000,0.2205,0.0000,0.2184,-0.0001,0.2184,-0.0002,0.0022,0.9754,
113,Microfluidic_Split_FourYdirection_study,2109,-15.5550,34.7631,0.0000,-15.5889,34.6710,0.0107,0.0987,-0.0339,-0.0921,0.0107,,,,,,,,,,,
114,Microfluidic_Split_FourYdirection_study,2103,-15.5550,34.9836,0.0000,-15.5889,34.8894,0.0108,0.1007,-0.0339,-0.0942,0.0108,0.2205,0.0000,0.2205,0.0000,0.2184,0.0000,0.2184,0.0001,0.0021,0.9396,
115,Microfluidic_Split_FourYdirection_study,2106,-15.5550,35.2040,0.0000,-15.5886,35.1077,0.0108,0.1026,-0.0336,-0.0963,0.0108,,,,,,,,,,,
116,Microfluidic_Split_FourYdirection_study,2091,-15.5550,35.4245,0.0000,-15.5889,35.3262,0.0109,0.1045,-0.0339,-0.0983,0.0109,0.2204,0.0000,0.2204,0.0000,0.2185,-0.0003,0.2185,0.0002,0.0019,0.8826,
117,Microfluidic_Split_FourYdirection_study,2100,-15.5550,35.6449,0.0000,-15.5886,35.5446,0.0108,0.1063,-0.0336,-0.1003,0.0108,,,,,,,,,,,
118,Microfluidic_Split_FourYdirection_study,2094,-15.5550,35.8650,0.0000,-15.5888,35.7627,0.0111,0.1084,-0.0338,-0.1024,0.0111,0.2201,0.0000,0.2201,0.0000,0.2181,-0.0001,0.2181,0.0003,0.0021,0.9414,
119,Microfluidic_Split_FourYdirection_study,2097,-15.5550,36.0852,0.0000,-15.5885,35.9808,0.0111,0.1102,-0.0335,-0.1044,0.0111,,,,,,,,,,,
120,Microfluidic_Split_FourYdirection_study,2037,-15.5550,36.3049,0.0000,-15.5885,36.1984,0.0111,0.1121,-0.0335,-0.1065,0.0111,0.2197,0.0000,0.2197,0.0000,0.2176,0.0000,0.2176,0.0001,0.0021,0.9547,
121,Microfluidic_Split_FourYdirection_study,2085,-15.5550,36.5245,0.0000,-15.5883,36.4160,0.0111,0.1140,-0.0333,-0.1085,0.0111,,,,,,,,,,,
122,Microfluidic_Split_FourYdirection_study,2082,-15.5550,36.7442,0.0000,-15.5884,36.6335,0.0113,0.1161,-0.0334,-0.1106,0.0113,0.2196,0.0000,0.2196,0.0000,0.2175,-0.0001,0.2175,0.0002,0.0021,0.9757,
123,Microfluidic_Split_FourYdirection_study,2076,-15.5550,36.9643,0.0000,-15.5884,36.8517,0.0112,0.1179,-0.0334,-0.1126,0.0112,,,,,,,,,,,
124,Microfluidic_Split_FourYdirection_study,2079,-15.5550,37.1843,0.0000,-15.5879,37.0697,0.0115,0.1198,-0.0329,-0.1146,0.0115,0.2201,0.0000,0.2201,0.0000,0.2180,0.0005,0.2180,0.0003,0.0021,0.9337,
