Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
12,Microfluidic_Split_ThreeYdirection_study (Run_8),2450,-15.5550,37.6299,3.0500,-15.5846,37.5211,3.0434,0.1129,-0.0296,-0.1088,-0.0066,0.2206,0.0000,-0.2206,0.0000,0.2186,-0.0003,-0.2186,-0.0001,0.0020,0.9033,
13,Microfluidic_Split_ThreeYdirection_study (Run_8),2447,-15.5550,37.4093,3.0500,-15.5846,37.3024,3.0436,0.1111,-0.0296,-0.1069,-0.0064,,,,,,,,,,,
14,Microfluidic_Split_ThreeYdirection_study (Run_8),2441,-15.5550,37.1888,3.0500,-15.5851,37.0837,3.0426,0.1096,-0.0301,-0.1051,-0.0074,0.2205,0.0000,-0.2205,0.0000,0.2187,-0.0005,-0.2187,-0.0009,0.0018,0.8037,
15,Microfluidic_Split_ThreeYdirection_study (Run_8),2444,-15.5550,36.9684,3.0500,-15.5851,36.8650,3.0434,0.1079,-0.0301,-0.1034,-0.0066,,,,,,,,,,,
16,Microfluidic_Split_ThreeYdirection_study (Run_8),2429,-15.5550,36.7480,3.0500,-15.5858,36.6468,3.0432,0.1059,-0.0308,-0.1011,-0.0068,0.2204,0.0000,-0.2204,0.0000,0.2182,-0.0006,-0.2182,-0.0002,0.0022,1.0015,
17,Microfluidic_Split_ThreeYdirection_study (Run_8),2438,-15.5550,36.5276,3.0500,-15.5852,36.4285,3.0437,0.1038,-0.0302,-0.0991,-0.0063,,,,,,,,,,,
18,Microfluidic_Split_ThreeYdirection_study (Run_8),2432,-15.5550,36.3073,3.0500,-15.5858,36.2098,3.0428,0.1025,-0.0308,-0.0975,-0.0072,0.2203,0.0000,-0.2203,0.0000,0.2188,-0.0005,-0.2188,-0.0009,0.0016,0.7181,
19,Microfluidic_Split_ThreeYdirection_study (Run_8),2435,-15.5550,36.0872,3.0500,-15.5856,35.9918,3.0431,0.1004,-0.0306,-0.0954,-0.0069,,,,,,,,,,,
20,Microfluidic_Split_ThreeYdirection_study (Run_8),2369,-15.5550,35.8672,3.0500,-15.5859,35.7736,3.0428,0.0988,-0.0309,-0.0936,-0.0072,0.2201,0.0000,-0.2201,0.0000,0.2182,-0.0003,-0.2182,-0.0003,0.0018,0.8235,
21,Microfluidic_Split_ThreeYdirection_study (Run_8),2423,-15.5550,35.6475,3.0500,-15.5855,35.5559,3.0433,0.0968,-0.0305,-0.0916,-0.0067,,,,,,,,,,,
22,Microfluidic_Split_ThreeYdirection_study (Run_8),2420,-15.5550,35.4278,3.0500,-15.5864,35.3387,3.0432,0.0947,-0.0314,-0.0891,-0.0068,0.2197,0.0000,-0.2197,0.0000,0.2172,-0.0009,-0.2172,-0.0001,0.0024,1.1099,
23,Microfluidic_Split_ThreeYdirection_study (Run_8),2414,-15.5550,35.2081,3.0500,-15.5862,35.1204,3.0432,0.0933,-0.0312,-0.0876,-0.0068,,,,,,,,,,,
24,Microfluidic_Split_ThreeYdirection_study (Run_8),2417,-15.5550,34.9883,3.0500,-15.5861,34.9025,3.0434,0.0915,-0.0311,-0.0858,-0.0066,0.2198,0.0000,-0.2198,0.0000,0.2180,0.0001,-0.2180,0.0002,0.0019,0.8471,
25,Microfluidic_Split_ThreeYdirection_study (Run_8),2399,-15.5550,34.7684,3.0500,-15.5862,34.6845,3.0428,0.0899,-0.0312,-0.0840,-0.0072,,,,,,,,,,,
26,Microfluidic_Split_ThreeYdirection_study (Run_8),2411,-15.5550,34.5484,3.0500,-15.5859,34.4663,3.0429,0.0880,-0.0309,-0.0820,-0.0071,0.2201,0.0000,-0.2201,0.0000,0.2182,0.0003,-0.2182,0.0001,0.0019,0.8724,
27,Microfluidic_Split_ThreeYdirection_study (Run_8),2408,-15.5550,34.3283,3.0500,-15.5865,34.2483,3.0427,0.0862,-0.0315,-0.0800,-0.0073,,,,,,,,,,,
28,Microfluidic_Split_ThreeYdirection_study (Run_8),2402,-15.5550,34.1077,3.0500,-15.5863,34.0297,3.0426,0.0844,-0.0313,-0.0780,-0.0074,0.2206,0.0000,-0.2206,0.0000,0.2186,0.0002,-0.2186,0.0000,0.0019,0.8729,
29,Microfluidic_Split_ThreeYdirection_study (Run_8),2405,-15.5550,33.8871,3.0500,-15.5862,33.8110,3.0431,0.0824,-0.0312,-0.0760,-0.0069,,,,,,,,,,,
30,Microfluidic_Split_ThreeYdirection_study (Run_8),2372,-15.5550,33.6664,3.0500,-15.5865,33.5922,3.0431,0.0809,-0.0315,-0.0742,-0.0069,0.2206,0.0000,-0.2206,0.0000,0.2188,-0.0003,-0.2188,0.0000,0.0018,0.8206,
31,Microfluidic_Split_ThreeYdirection_study (Run_8),2396,-15.5550,33.4459,3.0500,-15.5865,33.3735,3.0435,0.0792,-0.0315,-0.0724,-0.0065,,,,,,,,,,,
32,Microfluidic_Split_ThreeYdirection_study (Run_8),2393,-15.5550,33.2254,3.0500,-15.5865,33.1550,3.0432,0.0774,-0.0315,-0.0704,-0.0068,0.2205,0.0000,-0.2205,0.0000,0.2186,0.0000,-0.2186,-0.0003,0.0020,0.8858,
33,Microfluidic_Split_ThreeYdirection_study (Run_8),2387,-15.5550,33.0049,3.0500,-15.5864,32.9364,3.0433,0.0757,-0.0314,-0.0686,-0.0067,,,,,,,,,,,
34,Microfluidic_Split_ThreeYdirection_study (Run_8),2390,-15.5550,32.7845,3.0500,-15.5864,32.7176,3.0434,0.0741,-0.0314,-0.0669,-0.0066,0.2205,0.0000,-0.2205,0.0000,0.2187,0.0001,-0.2187,0.0001,0.0017,0.7852,
35,Microfluidic_Split_ThreeYdirection_study (Run_8),2375,-15.5550,32.5640,3.0500,-15.5865,32.4989,3.0428,0.0727,-0.0315,-0.0651,-0.0072,,,,,,,,,,,
36,Microfluidic_Split_ThreeYdirection_study (Run_8),2384,-15.5550,32.3436,3.0500,-15.5862,32.2804,3.0429,0.0708,-0.0312,-0.0632,-0.0071,0.2204,0.0000,-0.2204,0.0000,0.2185,0.0003,-0.2185,0.0000,0.0019,0.8577,
37,Microfluidic_Split_ThreeYdirection_study (Run_8),2378,-15.5550,32.1232,3.0500,-15.5864,32.0619,3.0422,0.0693,-0.0314,-0.0613,-0.0078,,,,,,,,,,,
38,Microfluidic_Split_ThreeYdirection_study (Run_8),2381,-15.5550,31.9028,3.0500,-15.5860,31.8436,3.0426,0.0672,-0.0310,-0.0592,-0.0074,0.2204,0.0000,-0.2204,0.0000,0.2183,0.0003,-0.2183,0.0004,0.0021,0.9703,
39,Microfluidic_Split_ThreeYdirection_study (Run_8),2258,-15.5550,31.6822,3.0500,-15.5861,31.6249,3.0423,0.0657,-0.0311,-0.0573,-0.0077,,,,,,,,,,,
40,Microfluidic_Split_ThreeYdirection_study (Run_8),2366,-15.5550,31.4616,3.0500,-15.5858,31.4061,3.0426,0.0639,-0.0308,-0.0555,-0.0074,0.2206,0.0000,-0.2206,0.0000,0.2187,0.0004,-0.2187,0.0002,0.0018,0.8316,
41,Microfluidic_Split_ThreeYdirection_study (Run_8),2363,-15.5550,31.2413,3.0500,-15.5860,31.1879,3.0424,0.0622,-0.0310,-0.0534,-0.0076,,,,,,,,,,,
42,Microfluidic_Split_ThreeYdirection_study (Run_8),2357,-15.5550,31.0208,3.0500,-15.5863,30.9693,3.0424,0.0607,-0.0313,-0.0515,-0.0076,0.2205,0.0000,-0.2205,0.0000,0.2186,-0.0003,-0.2186,0.0000,0.0019,0.8583,
43,Microfluidic_Split_ThreeYdirection_study (Run_8),2360,-15.5550,30.8003,3.0500,-15.5857,30.7504,3.0422,0.0591,-0.0307,-0.0499,-0.0078,,,,,,,,,,,
44,Microfluidic_Split_ThreeYdirection_study (Run_8),2342,-15.5550,30.5798,3.0500,-15.5860,30.5319,3.0418,0.0576,-0.0310,-0.0479,-0.0082,0.2206,0.0000,-0.2206,0.0000,0.2186,-0.0002,-0.2186,-0.0005,0.0020,0.9071,
45,Microfluidic_Split_ThreeYdirection_study (Run_8),2354,-15.5550,30.3592,3.0500,-15.5857,30.3135,3.0419,0.0557,-0.0307,-0.0457,-0.0081,,,,,,,,,,,
46,Microfluidic_Split_ThreeYdirection_study (Run_8),2351,-15.5550,30.1389,3.0500,-15.5859,30.0951,3.0419,0.0542,-0.0309,-0.0438,-0.0081,0.2203,0.0000,-0.2203,0.0000,0.2184,-0.0002,-0.2184,0.0000,0.0020,0.9047,
47,Microfluidic_Split_ThreeYdirection_study (Run_8),2345,-15.5550,29.9185,3.0500,-15.5860,29.8766,3.0421,0.0527,-0.0310,-0.0419,-0.0079,,,,,,,,,,,
48,Microfluidic_Split_ThreeYdirection_study (Run_8),2348,-15.5550,29.6981,3.0500,-15.5859,29.6580,3.0424,0.0512,-0.0309,-0.0401,-0.0076,0.2204,0.0000,-0.2204,0.0000,0.2186,0.0002,-0.2186,0.0003,0.0018,0.8265,
49,Microfluidic_Split_ThreeYdirection_study (Run_8),2315,-15.5550,29.4777,3.0500,-15.5861,29.4396,3.0425,0.0498,-0.0311,-0.0382,-0.0075,,,,,,,,,,,
50,Microfluidic_Split_ThreeYdirection_study (Run_8),2339,-15.5550,29.2574,3.0500,-15.5859,29.2208,3.0422,0.0485,-0.0309,-0.0365,-0.0078,0.2204,0.0000,-0.2204,0.0000,0.2187,0.0002,-0.2187,-0.0003,0.0016,0.7385,
51,Microfluidic_Split_ThreeYdirection_study (Run_8),2336,-15.5550,29.0369,3.0500,-15.5859,29.0024,3.0422,0.0470,-0.0309,-0.0345,-0.0078,,,,,,,,,,,
52,Microfluidic_Split_ThreeYdirection_study (Run_8),2330,-15.5550,28.8164,3.0500,-15.5861,28.7838,3.0418,0.0459,-0.0311,-0.0327,-0.0082,0.2205,0.0000,-0.2205,0.0000,0.2186,-0.0003,-0.2186,-0.0003,0.0019,0.8489,
53,Microfluidic_Split_ThreeYdirection_study (Run_8),2333,-15.5550,28.5960,3.0500,-15.5857,28.5652,3.0420,0.0441,-0.0307,-0.0307,-0.0080,,,,,,,,,,,
54,Microfluidic_Split_ThreeYdirection_study (Run_8),2318,-15.5550,28.3755,3.0500,-15.5858,28.3467,3.0414,0.0431,-0.0308,-0.0288,-0.0086,0.2205,0.0000,-0.2205,0.0000,0.2186,-0.0001,-0.2186,-0.0006,0.0019,0.8619,
55,Microfluidic_Split_ThreeYdirection_study (Run_8),2327,-15.5550,28.1550,3.0500,-15.5853,28.1278,3.0417,0.0415,-0.0303,-0.0272,-0.0083,,,,,,,,,,,
56,Microfluidic_Split_ThreeYdirection_study (Run_8),2321,-15.5550,27.9345,3.0500,-15.5854,27.9097,3.0418,0.0401,-0.0304,-0.0248,-0.0082,0.2205,0.0000,-0.2205,0.0000,0.2181,-0.0002,-0.2181,0.0001,0.0024,1.0733,
57,Microfluidic_Split_ThreeYdirection_study (Run_8),2324,-15.5550,27.7140,3.0500,-15.5850,27.6907,3.0419,0.0388,-0.0300,-0.0232,-0.0081,,,,,,,,,,,
58,Microfluidic_Split_ThreeYdirection_study (Run_8),2261,-15.5550,27.4935,3.0500,-15.5858,27.4723,3.0414,0.0383,-0.0308,-0.0211,-0.0086,0.2205,0.0000,-0.2205,0.0000,0.2184,-0.0008,-0.2184,-0.0004,0.0021,0.9640,
59,Microfluidic_Split_ThreeYdirection_study (Run_8),2312,-15.5550,27.2730,3.0500,-15.5857,27.2538,3.0420,0.0370,-0.0307,-0.0192,-0.0080,,,,,,,,,,,
60,Microfluidic_Split_ThreeYdirection_study (Run_8),2309,-15.5550,27.0525,3.0500,-15.5859,27.0352,3.0424,0.0362,-0.0309,-0.0173,-0.0076,0.2205,0.0000,-0.2205,0.0000,0.2186,-0.0002,-0.2186,0.0003,0.0019,0.8622,
61,Microfluidic_Split_ThreeYdirection_study (Run_8),2303,-15.5550,26.8320,3.0500,-15.5863,26.8165,3.0422,0.0358,-0.0313,-0.0155,-0.0078,,,,,,,,,,,
62,Microfluidic_Split_ThreeYdirection_study (Run_8),2306,-15.5550,26.6114,3.0500,-15.5858,26.5976,3.0425,0.0346,-0.0308,-0.0138,-0.0075,0.2206,0.0000,-0.2206,0.0000,0.2189,0.0004,-0.2189,0.0003,0.0017,0.7641,
63,Microfluidic_Split_ThreeYdirection_study (Run_8),2291,-15.5550,26.3908,3.0500,-15.5861,26.3788,3.0422,0.0343,-0.0311,-0.0120,-0.0078,,,,,,,,,,,
64,Microfluidic_Split_ThreeYdirection_study (Run_8),2300,-15.5550,26.1702,3.0500,-15.5861,26.1602,3.0422,0.0336,-0.0311,-0.0100,-0.0078,0.2206,0.0000,-0.2206,0.0000,0.2186,0.0001,-0.2186,0.0000,0.0019,0.8791,
65,Microfluidic_Split_ThreeYdirection_study (Run_8),2294,-15.5550,25.9496,3.0500,-15.5863,25.9416,3.0425,0.0331,-0.0313,-0.0080,-0.0075,,,,,,,,,,,
66,Microfluidic_Split_ThreeYdirection_study (Run_8),2297,-15.5550,25.7290,3.0500,-15.5860,25.7227,3.0428,0.0324,-0.0310,-0.0063,-0.0072,0.2206,0.0000,-0.2206,0.0000,0.2189,0.0003,-0.2189,0.0004,0.0017,0.7603,
67,Microfluidic_Split_ThreeYdirection_study (Run_8),2264,-15.5550,25.5085,3.0500,-15.5864,25.5043,3.0426,0.0325,-0.0314,-0.0042,-0.0074,,,,,,,,,,,
68,Microfluidic_Split_ThreeYdirection_study (Run_8),2288,-15.5550,25.2881,3.0500,-15.5860,25.2857,3.0423,0.0321,-0.0310,-0.0024,-0.0077,0.2204,0.0000,-0.2204,0.0000,0.2185,0.0003,-0.2185,-0.0004,0.0019,0.8590,
69,Microfluidic_Split_ThreeYdirection_study (Run_8),2285,-15.5550,25.0676,3.0500,-15.5859,25.0673,3.0420,0.0319,-0.0309,-0.0004,-0.0080,,,,,,,,,,,
70,Microfluidic_Split_ThreeYdirection_study (Run_8),2279,-15.5550,24.8471,3.0500,-15.5857,24.8486,3.0420,0.0318,-0.0307,0.0015,-0.0080,0.2205,0.0000,-0.2205,0.0000,0.2187,0.0002,-0.2187,0.0000,0.0019,0.8551,
71,Microfluidic_Split_ThreeYdirection_study (Run_8),2282,-15.5550,24.6267,3.0500,-15.5861,24.6303,3.0425,0.0321,-0.0311,0.0035,-0.0075,,,,,,,,,,,
72,Microfluidic_Split_ThreeYdirection_study (Run_8),2267,-15.5550,24.4064,3.0500,-15.5863,24.4119,3.0428,0.0326,-0.0313,0.0055,-0.0072,0.2204,0.0000,-0.2204,0.0000,0.2184,-0.0003,-0.2184,0.0003,0.0020,0.9060,
73,Microfluidic_Split_ThreeYdirection_study (Run_8),2276,-15.5550,24.1863,3.0500,-15.5861,24.1935,3.0432,0.0326,-0.0311,0.0072,-0.0068,,,,,,,,,,,
74,Microfluidic_Split_ThreeYdirection_study (Run_8),2270,-15.5550,23.9662,3.0500,-15.5861,23.9750,3.0429,0.0331,-0.0311,0.0088,-0.0071,0.2201,0.0000,-0.2201,0.0000,0.2185,0.0000,-0.2185,-0.0003,0.0016,0.7199,
75,Microfluidic_Split_ThreeYdirection_study (Run_8),2273,-15.5550,23.7462,3.0500,-15.5858,23.7569,3.0433,0.0333,-0.0308,0.0107,-0.0067,,,,,,,,,,,
76,Microfluidic_Split_ThreeYdirection_study (Run_8),2033,-15.5550,23.5262,3.0500,-15.5862,23.5387,3.0429,0.0344,-0.0312,0.0125,-0.0071,0.2200,0.0000,-0.2200,0.0000,0.2182,-0.0004,-0.2182,-0.0005,0.0018,0.8029,
77,Microfluidic_Split_ThreeYdirection_study (Run_8),2255,-15.5550,23.3066,3.0500,-15.5860,23.3209,3.0430,0.0348,-0.0310,0.0143,-0.0070,,,,,,,,,,,
78,Microfluidic_Split_ThreeYdirection_study (Run_8),2252,-15.5550,23.0870,3.0500,-15.5862,23.1034,3.0424,0.0361,-0.0312,0.0163,-0.0076,0.2196,0.0000,-0.2196,0.0000,0.2175,-0.0003,-0.2175,-0.0005,0.0021,0.9512,
79,Microfluidic_Split_ThreeYdirection_study (Run_8),2246,-15.5550,22.8670,3.0500,-15.5861,22.8851,3.0421,0.0368,-0.0311,0.0181,-0.0079,,,,,,,,,,,
80,Microfluidic_Split_ThreeYdirection_study (Run_8),2249,-15.5550,22.6470,3.0500,-15.5858,22.6673,3.0423,0.0377,-0.0308,0.0203,-0.0077,0.2200,0.0000,-0.2200,0.0000,0.2178,0.0003,-0.2178,0.0001,0.0022,0.9941,
81,Microfluidic_Split_ThreeYdirection_study (Run_8),2231,-15.5550,22.4271,3.0500,-15.5857,22.4492,3.0421,0.0386,-0.0307,0.0221,-0.0079,,,,,,,,,,,
82,Microfluidic_Split_ThreeYdirection_study (Run_8),2243,-15.5550,22.2070,3.0500,-15.5854,22.2306,3.0426,0.0392,-0.0304,0.0236,-0.0074,0.2201,0.0000,-0.2201,0.0000,0.2186,0.0003,-0.2186,0.0005,0.0015,0.6819,
83,Microfluidic_Split_ThreeYdirection_study (Run_8),2240,-15.5550,21.9870,3.0500,-15.5857,22.0129,3.0425,0.0409,-0.0307,0.0260,-0.0075,,,,,,,,,,,
84,Microfluidic_Split_ThreeYdirection_study (Run_8),2234,-15.5550,21.7666,3.0500,-15.5862,21.7943,3.0426,0.0424,-0.0312,0.0277,-0.0074,0.2203,0.0000,-0.2203,0.0000,0.2186,-0.0005,-0.2186,0.0001,0.0017,0.7742,
85,Microfluidic_Split_ThreeYdirection_study (Run_8),2237,-15.5550,21.5461,3.0500,-15.5860,21.5757,3.0426,0.0435,-0.0310,0.0296,-0.0074,,,,,,,,,,,
86,Microfluidic_Split_ThreeYdirection_study (Run_8),2204,-15.5550,21.3253,3.0500,-15.5860,21.3567,3.0427,0.0447,-0.0310,0.0313,-0.0073,0.2207,0.0000,-0.2207,0.0000,0.2190,0.0000,-0.2190,0.0002,0.0017,0.7804,
87,Microfluidic_Split_ThreeYdirection_study (Run_8),2228,-15.5550,21.1048,3.0500,-15.5860,21.1381,3.0428,0.0460,-0.0310,0.0333,-0.0072,,,,,,,,,,,
88,Microfluidic_Split_ThreeYdirection_study (Run_8),2225,-15.5550,20.8844,3.0500,-15.5860,20.9196,3.0426,0.0475,-0.0310,0.0352,-0.0074,0.2205,0.0000,-0.2205,0.0000,0.2185,0.0000,-0.2185,-0.0001,0.0020,0.8869,
89,Microfluidic_Split_ThreeYdirection_study (Run_8),2219,-15.5550,20.6639,3.0500,-15.5863,20.7007,3.0426,0.0489,-0.0313,0.0368,-0.0074,,,,,,,,,,,
90,Microfluidic_Split_ThreeYdirection_study (Run_8),2222,-15.5550,20.4434,3.0500,-15.5860,20.4821,3.0427,0.0501,-0.0310,0.0387,-0.0073,0.2205,0.0000,-0.2205,0.0000,0.2186,0.0003,-0.2186,0.0000,0.0018,0.8365,
91,Microfluidic_Split_ThreeYdirection_study (Run_8),2207,-15.5550,20.2230,3.0500,-15.5861,20.2636,3.0425,0.0517,-0.0311,0.0406,-0.0075,,,,,,,,,,,
92,Microfluidic_Split_ThreeYdirection_study (Run_8),2216,-15.5550,20.0026,3.0500,-15.5859,20.0454,3.0427,0.0533,-0.0309,0.0428,-0.0073,0.2204,0.0000,-0.2204,0.0000,0.2182,0.0002,-0.2182,0.0001,0.0022,0.9994,
93,Microfluidic_Split_ThreeYdirection_study (Run_8),2210,-15.5550,19.7824,3.0500,-15.5858,19.8271,3.0425,0.0548,-0.0308,0.0447,-0.0075,,,,,,,,,,,
94,Microfluidic_Split_ThreeYdirection_study (Run_8),2213,-15.5550,19.5623,3.0500,-15.5862,19.6089,3.0427,0.0566,-0.0312,0.0467,-0.0073,0.2202,0.0000,-0.2202,0.0000,0.2181,-0.0004,-0.2181,0.0002,0.0020,0.9109,
95,Microfluidic_Split_ThreeYdirection_study (Run_8),2147,-15.5550,19.3422,3.0500,-15.5858,19.3907,3.0430,0.0579,-0.0308,0.0485,-0.0070,,,,,,,,,,,
96,Microfluidic_Split_ThreeYdirection_study (Run_8),2201,-15.5550,19.1225,3.0500,-15.5859,19.1726,3.0429,0.0593,-0.0309,0.0501,-0.0071,0.2197,0.0000,-0.2197,0.0000,0.2181,-0.0001,-0.2181,-0.0001,0.0016,0.7114,
97,Microfluidic_Split_ThreeYdirection_study (Run_8),2198,-15.5550,18.9028,3.0500,-15.5859,18.9549,3.0435,0.0609,-0.0309,0.0521,-0.0065,,,,,,,,,,,
98,Microfluidic_Split_ThreeYdirection_study (Run_8),2192,-15.5550,18.6830,3.0500,-15.5862,18.7366,3.0433,0.0624,-0.0312,0.0537,-0.0067,0.2198,0.0000,-0.2198,0.0000,0.2183,-0.0003,-0.2183,-0.0002,0.0015,0.7031,
99,Microfluidic_Split_ThreeYdirection_study (Run_8),2195,-15.5550,18.4631,3.0500,-15.5860,18.5188,3.0432,0.0641,-0.0310,0.0557,-0.0068,,,,,,,,,,,
100,Microfluidic_Split_ThreeYdirection_study (Run_8),2177,-15.5550,18.2431,3.0500,-15.5864,18.3006,3.0432,0.0659,-0.0314,0.0575,-0.0068,0.2199,0.0000,-0.2199,0.0000,0.2181,-0.0004,-0.2181,0.0000,0.0018,0.8085,
101,Microfluidic_Split_ThreeYdirection_study (Run_8),2189,-15.5550,18.0231,3.0500,-15.5857,18.0825,3.0436,0.0672,-0.0307,0.0594,-0.0064,,,,,,,,,,,
102,Microfluidic_Split_ThreeYdirection_study (Run_8),2186,-15.5550,17.8030,3.0500,-15.5860,17.8644,3.0432,0.0691,-0.0310,0.0614,-0.0068,0.2201,0.0000,-0.2201,0.0000,0.2181,-0.0002,-0.2181,-0.0003,0.0020,0.9024,
103,Microfluidic_Split_ThreeYdirection_study (Run_8),2180,-15.5550,17.5826,3.0500,-15.5862,17.6456,3.0428,0.0707,-0.0312,0.0630,-0.0072,,,,,,,,,,,
104,Microfluidic_Split_ThreeYdirection_study (Run_8),2183,-15.5550,17.3621,3.0500,-15.5859,17.4271,3.0432,0.0723,-0.0309,0.0650,-0.0068,0.2205,0.0000,-0.2205,0.0000,0.2185,0.0002,-0.2185,0.0004,0.0019,0.8745,
105,Microfluidic_Split_ThreeYdirection_study (Run_8),2150,-15.5550,17.1415,3.0500,-15.5860,17.2084,3.0431,0.0741,-0.0310,0.0669,-0.0069,,,,,,,,,,,
106,Microfluidic_Split_ThreeYdirection_study (Run_8),2174,-15.5550,16.9210,3.0500,-15.5859,16.9899,3.0432,0.0758,-0.0309,0.0689,-0.0068,0.2206,0.0000,-0.2206,0.0000,0.2185,0.0002,-0.2185,0.0001,0.0020,0.9129,
107,Microfluidic_Split_ThreeYdirection_study (Run_8),2171,-15.5550,16.7004,3.0500,-15.5857,16.7712,3.0430,0.0775,-0.0307,0.0708,-0.0070,,,,,,,,,,,
108,Microfluidic_Split_ThreeYdirection_study (Run_8),2165,-15.5550,16.4799,3.0500,-15.5859,16.5526,3.0430,0.0793,-0.0309,0.0727,-0.0070,0.2205,0.0000,-0.2205,0.0000,0.2186,-0.0002,-0.2186,0.0000,0.0019,0.8470,
109,Microfluidic_Split_ThreeYdirection_study (Run_8),2168,-15.5550,16.2594,3.0500,-15.5856,16.3339,3.0431,0.0808,-0.0306,0.0745,-0.0069,,,,,,,,,,,
110,Microfluidic_Split_ThreeYdirection_study (Run_8),2153,-15.5550,16.0391,3.0500,-15.5858,16.1156,3.0431,0.0828,-0.0308,0.0765,-0.0069,0.2204,0.0000,-0.2204,0.0000,0.2183,-0.0003,-0.2183,0.0000,0.0021,0.9309,
111,Microfluidic_Split_ThreeYdirection_study (Run_8),2162,-15.5550,15.8186,3.0500,-15.5855,15.8968,3.0436,0.0842,-0.0305,0.0782,-0.0064,,,,,,,,,,,
112,Microfluidic_Split_ThreeYdirection_study (Run_8),2156,-15.5550,15.5982,3.0500,-15.5859,15.6782,3.0433,0.0860,-0.0309,0.0799,-0.0067,0.2204,0.0000,-0.2204,0.0000,0.2187,-0.0004,-0.2187,-0.0003,0.0018,0.7984,
113,Microfluidic_Split_ThreeYdirection_study (Run_8),2159,-15.5550,15.3777,3.0500,-15.5852,15.4599,3.0437,0.0878,-0.0302,0.0822,-0.0063,,,,,,,,,,,
114,Microfluidic_Split_ThreeYdirection_study (Run_8),2036,-15.5550,15.1572,3.0500,-15.5855,15.2410,3.0427,0.0895,-0.0305,0.0838,-0.0073,0.2205,0.0000,-0.2205,0.0000,0.2189,-0.0003,-0.2189,-0.0010,0.0016,0.7442,
