Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
26,Microfluidic_Split_ThreeYdirection_study (Run_9),1966,-15.5550,34.5466,0.0000,-15.5901,34.4550,0.0112,0.0987,-0.0351,-0.0916,0.0112,0.2205,0.0000,-0.2205,0.0000,0.2183,0.0002,-0.2183,0.0000,0.0022,0.9851,
27,Microfluidic_Split_ThreeYdirection_study (Run_9),1936,-15.5550,34.3261,0.0000,-15.5902,34.2366,0.0111,0.0968,-0.0352,-0.0895,0.0111,,,,,,,,,,,
28,Microfluidic_Split_ThreeYdirection_study (Run_9),1957,-15.5550,34.1056,0.0000,-15.5900,34.0183,0.0108,0.0946,-0.0350,-0.0873,0.0108,0.2205,0.0000,-0.2205,0.0000,0.2183,0.0002,-0.2183,-0.0003,0.0022,1.0020,
29,Microfluidic_Split_ThreeYdirection_study (Run_9),1951,-15.5550,33.8852,0.0000,-15.5900,33.7999,0.0109,0.0928,-0.0350,-0.0853,0.0109,,,,,,,,,,,
30,Microfluidic_Split_ThreeYdirection_study (Run_9),1954,-15.5550,33.6647,0.0000,-15.5901,33.5817,0.0110,0.0908,-0.0351,-0.0830,0.0110,0.2204,0.0000,-0.2204,0.0000,0.2182,-0.0001,-0.2182,0.0001,0.0022,1.0196,
31,Microfluidic_Split_ThreeYdirection_study (Run_9),1939,-15.5550,33.4443,0.0000,-15.5903,33.3633,0.0110,0.0890,-0.0353,-0.0810,0.0110,,,,,,,,,,,
32,Microfluidic_Split_ThreeYdirection_study (Run_9),1948,-15.5550,33.2238,0.0000,-15.5902,33.1450,0.0110,0.0871,-0.0352,-0.0789,0.0110,0.2204,0.0000,-0.2204,0.0000,0.2183,0.0001,-0.2183,-0.0001,0.0021,0.9537,
33,Microfluidic_Split_ThreeYdirection_study (Run_9),1942,-15.5550,33.0037,0.0000,-15.5901,32.9270,0.0110,0.0851,-0.0351,-0.0767,0.0110,,,,,,,,,,,
34,Microfluidic_Split_ThreeYdirection_study (Run_9),1945,-15.5550,32.7836,0.0000,-15.5901,32.7090,0.0108,0.0831,-0.0351,-0.0746,0.0108,0.2201,0.0000,-0.2201,0.0000,0.2180,0.0001,-0.2180,-0.0002,0.0022,0.9804,
35,Microfluidic_Split_ThreeYdirection_study (Run_9),1831,-15.5550,32.5636,0.0000,-15.5902,32.4911,0.0109,0.0813,-0.0352,-0.0725,0.0109,,,,,,,,,,,
36,Microfluidic_Split_ThreeYdirection_study (Run_9),1930,-15.5550,32.3440,0.0000,-15.5902,32.2736,0.0109,0.0794,-0.0352,-0.0704,0.0109,0.2196,0.0000,-0.2196,0.0000,0.2176,0.0001,-0.2176,0.0000,0.0021,0.9482,
37,Microfluidic_Split_ThreeYdirection_study (Run_9),1927,-15.5550,32.1243,0.0000,-15.5901,32.0561,0.0111,0.0775,-0.0351,-0.0682,0.0111,,,,,,,,,,,
38,Microfluidic_Split_ThreeYdirection_study (Run_9),1921,-15.5550,31.9046,0.0000,-15.5901,31.8385,0.0111,0.0757,-0.0351,-0.0661,0.0111,0.2197,0.0000,-0.2197,0.0000,0.2176,0.0000,-0.2176,0.0000,0.0021,0.9476,
39,Microfluidic_Split_ThreeYdirection_study (Run_9),1924,-15.5550,31.6844,0.0000,-15.5901,31.6204,0.0109,0.0738,-0.0351,-0.0640,0.0109,,,,,,,,,,,
40,Microfluidic_Split_ThreeYdirection_study (Run_9),1909,-15.5550,31.4641,0.0000,-15.5902,31.4023,0.0108,0.0720,-0.0352,-0.0618,0.0108,0.2203,0.0000,-0.2203,0.0000,0.2181,-0.0002,-0.2181,-0.0001,0.0022,0.9799,
41,Microfluidic_Split_ThreeYdirection_study (Run_9),1918,-15.5550,31.2438,0.0000,-15.5902,31.1840,0.0107,0.0702,-0.0352,-0.0598,0.0107,,,,,,,,,,,
42,Microfluidic_Split_ThreeYdirection_study (Run_9),1912,-15.5550,31.0233,0.0000,-15.5903,30.9657,0.0108,0.0684,-0.0353,-0.0576,0.0108,0.2205,0.0000,-0.2205,0.0000,0.2183,-0.0001,-0.2183,0.0001,0.0022,0.9758,
43,Microfluidic_Split_ThreeYdirection_study (Run_9),1915,-15.5550,30.8029,0.0000,-15.5900,30.7473,0.0108,0.0665,-0.0350,-0.0556,0.0108,,,,,,,,,,,
44,Microfluidic_Split_ThreeYdirection_study (Run_9),1885,-15.5550,30.5824,0.0000,-15.5900,30.5290,0.0108,0.0648,-0.0350,-0.0535,0.0108,0.2204,0.0000,-0.2204,0.0000,0.2183,-0.0001,-0.2183,0.0001,0.0021,0.9602,
45,Microfluidic_Split_ThreeYdirection_study (Run_9),1906,-15.5550,30.3619,0.0000,-15.5901,30.3108,0.0107,0.0629,-0.0351,-0.0512,0.0107,,,,,,,,,,,
46,Microfluidic_Split_ThreeYdirection_study (Run_9),1900,-15.5550,30.1414,0.0000,-15.5902,30.0925,0.0107,0.0613,-0.0352,-0.0490,0.0107,0.2205,0.0000,-0.2205,0.0000,0.2183,-0.0002,-0.2183,-0.0001,0.0022,0.9880,
47,Microfluidic_Split_ThreeYdirection_study (Run_9),1903,-15.5550,29.9210,0.0000,-15.5901,29.8738,0.0105,0.0597,-0.0351,-0.0472,0.0105,,,,,,,,,,,
48,Microfluidic_Split_ThreeYdirection_study (Run_9),1888,-15.5550,29.7007,0.0000,-15.5901,29.6556,0.0107,0.0581,-0.0351,-0.0450,0.0107,0.2203,0.0000,-0.2203,0.0000,0.2181,-0.0001,-0.2181,0.0001,0.0022,0.9907,
49,Microfluidic_Split_ThreeYdirection_study (Run_9),1897,-15.5550,29.4804,0.0000,-15.5902,29.4375,0.0106,0.0565,-0.0352,-0.0429,0.0106,,,,,,,,,,,
50,Microfluidic_Split_ThreeYdirection_study (Run_9),1891,-15.5550,29.2602,0.0000,-15.5902,29.2195,0.0105,0.0548,-0.0352,-0.0407,0.0105,0.2202,0.0000,-0.2202,0.0000,0.2180,0.0000,-0.2180,0.0000,0.0021,0.9746,
51,Microfluidic_Split_ThreeYdirection_study (Run_9),1894,-15.5550,29.0400,0.0000,-15.5901,29.0014,0.0105,0.0533,-0.0351,-0.0387,0.0105,,,,,,,,,,,
52,Microfluidic_Split_ThreeYdirection_study (Run_9),1834,-15.5550,28.8198,0.0000,-15.5902,28.7832,0.0108,0.0519,-0.0352,-0.0367,0.0108,0.2202,0.0000,-0.2202,0.0000,0.2182,-0.0001,-0.2182,0.0003,0.0020,0.9068,
53,Microfluidic_Split_ThreeYdirection_study (Run_9),1882,-15.5550,28.6003,0.0000,-15.5899,28.5659,0.0107,0.0502,-0.0349,-0.0345,0.0107,,,,,,,,,,,
54,Microfluidic_Split_ThreeYdirection_study (Run_9),1879,-15.5550,28.3808,0.0000,-15.5899,28.3486,0.0108,0.0487,-0.0349,-0.0322,0.0108,0.2195,0.0000,-0.2195,0.0000,0.2173,0.0000,-0.2173,0.0001,0.0022,1.0181,
55,Microfluidic_Split_ThreeYdirection_study (Run_9),1873,-15.5550,28.1609,0.0000,-15.5898,28.1306,0.0107,0.0474,-0.0348,-0.0303,0.0107,,,,,,,,,,,
56,Microfluidic_Split_ThreeYdirection_study (Run_9),1876,-15.5550,27.9409,0.0000,-15.5899,27.9128,0.0108,0.0462,-0.0349,-0.0281,0.0108,0.2200,0.0000,-0.2200,0.0000,0.2178,-0.0002,-0.2178,0.0001,0.0022,0.9961,
57,Microfluidic_Split_ThreeYdirection_study (Run_9),1861,-15.5550,27.7205,0.0000,-15.5901,27.6945,0.0109,0.0450,-0.0351,-0.0260,0.0109,,,,,,,,,,,
58,Microfluidic_Split_ThreeYdirection_study (Run_9),1870,-15.5550,27.5000,0.0000,-15.5899,27.4759,0.0107,0.0437,-0.0349,-0.0240,0.0107,0.2206,0.0000,-0.2206,0.0000,0.2185,0.0002,-0.2185,-0.0003,0.0020,0.9269,
59,Microfluidic_Split_ThreeYdirection_study (Run_9),1864,-15.5550,27.2795,0.0000,-15.5900,27.2577,0.0110,0.0427,-0.0350,-0.0218,0.0110,,,,,,,,,,,
60,Microfluidic_Split_ThreeYdirection_study (Run_9),1867,-15.5550,27.0591,0.0000,-15.5898,27.0393,0.0108,0.0415,-0.0348,-0.0198,0.0108,0.2204,0.0000,-0.2204,0.0000,0.2184,0.0002,-0.2184,-0.0002,0.0020,0.9172,
61,Microfluidic_Split_ThreeYdirection_study (Run_9),1837,-15.5550,26.8387,0.0000,-15.5900,26.8211,0.0109,0.0406,-0.0350,-0.0176,0.0109,,,,,,,,,,,
62,Microfluidic_Split_ThreeYdirection_study (Run_9),1858,-15.5550,26.6181,0.0000,-15.5898,26.6026,0.0104,0.0395,-0.0348,-0.0155,0.0104,0.2206,0.0000,-0.2206,0.0000,0.2185,0.0002,-0.2185,-0.0005,0.0021,0.9629,
63,Microfluidic_Split_ThreeYdirection_study (Run_9),1852,-15.5550,26.3977,0.0000,-15.5900,26.3842,0.0109,0.0391,-0.0350,-0.0134,0.0109,,,,,,,,,,,
64,Microfluidic_Split_ThreeYdirection_study (Run_9),1855,-15.5550,26.1772,0.0000,-15.5899,26.1660,0.0106,0.0382,-0.0349,-0.0113,0.0106,0.2204,0.0000,-0.2204,0.0000,0.2183,0.0002,-0.2183,-0.0003,0.0021,0.9751,
65,Microfluidic_Split_ThreeYdirection_study (Run_9),1840,-15.5550,25.9568,0.0000,-15.5899,25.9477,0.0105,0.0376,-0.0349,-0.0091,0.0105,,,,,,,,,,,
66,Microfluidic_Split_ThreeYdirection_study (Run_9),1849,-15.5550,25.7363,0.0000,-15.5901,25.7293,0.0105,0.0373,-0.0351,-0.0071,0.0105,0.2204,0.0000,-0.2204,0.0000,0.2184,-0.0002,-0.2184,0.0000,0.0021,0.9342,
67,Microfluidic_Split_ThreeYdirection_study (Run_9),1843,-15.5550,25.5162,0.0000,-15.5900,25.5112,0.0104,0.0368,-0.0350,-0.0051,0.0104,,,,,,,,,,,
68,Microfluidic_Split_ThreeYdirection_study (Run_9),1846,-15.5550,25.2961,0.0000,-15.5898,25.2931,0.0108,0.0366,-0.0348,-0.0030,0.0108,0.2201,0.0000,-0.2201,0.0000,0.2181,0.0002,-0.2181,0.0004,0.0020,0.9231,
69,Microfluidic_Split_ThreeYdirection_study (Run_9),1627,-15.5550,25.0761,0.0000,-15.5899,25.0752,0.0109,0.0366,-0.0349,-0.0009,0.0109,,,,,,,,,,,
70,Microfluidic_Split_ThreeYdirection_study (Run_9),1828,-15.5550,24.8565,0.0000,-15.5897,24.8578,0.0108,0.0364,-0.0347,0.0013,0.0108,0.2196,0.0000,-0.2196,0.0000,0.2174,0.0001,-0.2174,-0.0002,0.0022,1.0081,
71,Microfluidic_Split_ThreeYdirection_study (Run_9),1825,-15.5550,24.6367,0.0000,-15.5899,24.6403,0.0108,0.0367,-0.0349,0.0036,0.0108,,,,,,,,,,,
72,Microfluidic_Split_ThreeYdirection_study (Run_9),1819,-15.5550,24.4169,0.0000,-15.5900,24.4224,0.0109,0.0371,-0.0350,0.0055,0.0109,0.2198,0.0000,-0.2198,0.0000,0.2179,-0.0001,-0.2179,0.0001,0.0019,0.8855,
73,Microfluidic_Split_ThreeYdirection_study (Run_9),1822,-15.5550,24.1967,0.0000,-15.5897,24.2043,0.0106,0.0371,-0.0347,0.0076,0.0106,,,,,,,,,,,
74,Microfluidic_Split_ThreeYdirection_study (Run_9),1807,-15.5550,23.9766,0.0000,-15.5899,23.9864,0.0107,0.0378,-0.0349,0.0099,0.0107,0.2201,0.0000,-0.2201,0.0000,0.2179,-0.0002,-0.2179,0.0001,0.0022,1.0123,
75,Microfluidic_Split_ThreeYdirection_study (Run_9),1816,-15.5550,23.7562,0.0000,-15.5899,23.7681,0.0106,0.0383,-0.0349,0.0119,0.0106,,,,,,,,,,,
76,Microfluidic_Split_ThreeYdirection_study (Run_9),1810,-15.5550,23.5358,0.0000,-15.5899,23.5497,0.0106,0.0390,-0.0349,0.0139,0.0106,0.2205,0.0000,-0.2205,0.0000,0.2185,-0.0001,-0.2185,0.0000,0.0020,0.9056,
77,Microfluidic_Split_ThreeYdirection_study (Run_9),1813,-15.5550,23.3154,0.0000,-15.5898,23.3314,0.0104,0.0397,-0.0348,0.0160,0.0104,,,,,,,,,,,
78,Microfluidic_Split_ThreeYdirection_study (Run_9),1783,-15.5550,23.0949,0.0000,-15.5899,23.1129,0.0106,0.0407,-0.0349,0.0180,0.0106,0.2205,0.0000,-0.2205,0.0000,0.2185,-0.0001,-0.2185,0.0002,0.0020,0.9112,
79,Microfluidic_Split_ThreeYdirection_study (Run_9),1804,-15.5550,22.8744,0.0000,-15.5897,22.8945,0.0106,0.0415,-0.0347,0.0201,0.0106,,,,,,,,,,,
80,Microfluidic_Split_ThreeYdirection_study (Run_9),1798,-15.5550,22.6539,0.0000,-15.5899,22.6761,0.0110,0.0428,-0.0349,0.0221,0.0110,0.2205,0.0000,-0.2205,0.0000,0.2184,-0.0003,-0.2184,0.0003,0.0020,0.9199,
81,Microfluidic_Split_ThreeYdirection_study (Run_9),1801,-15.5550,22.4335,0.0000,-15.5899,22.4578,0.0107,0.0439,-0.0349,0.0244,0.0107,,,,,,,,,,,
82,Microfluidic_Split_ThreeYdirection_study (Run_9),1786,-15.5550,22.2130,0.0000,-15.5899,22.2395,0.0111,0.0452,-0.0349,0.0264,0.0111,0.2205,0.0000,-0.2205,0.0000,0.2184,-0.0001,-0.2184,0.0004,0.0021,0.9393,
83,Microfluidic_Split_ThreeYdirection_study (Run_9),1795,-15.5550,21.9926,0.0000,-15.5897,22.0213,0.0109,0.0463,-0.0347,0.0287,0.0109,,,,,,,,,,,
