Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
25,Microfluidic_Split_FourXdirection_study (OptimumX) ,1923,-13.3509,25.0750,3.0500,-13.3717,25.0061,3.0407,0.0725,-0.0208,-0.0689,-0.0093,,,,,,,,,,,
26,Microfluidic_Split_FourXdirection_study (OptimumX) ,1902,-13.5714,25.0750,3.0500,-13.5900,25.0061,3.0404,0.0720,-0.0186,-0.0689,-0.0096,0.2205,-0.2205,0.0000,0.0000,0.2183,-0.2183,0.0000,-0.0002,0.0021,0.9745,
27,Microfluidic_Split_FourXdirection_study (OptimumX) ,1932,-13.7920,25.0750,3.0500,-13.8084,25.0062,3.0405,0.0714,-0.0164,-0.0688,-0.0095,,,,,,,,,,,
28,Microfluidic_Split_FourXdirection_study (OptimumX) ,1929,-14.0125,25.0750,3.0500,-14.0271,25.0061,3.0404,0.0711,-0.0146,-0.0689,-0.0096,0.2206,-0.2206,0.0000,0.0000,0.2188,-0.2188,-0.0001,-0.0001,0.0018,0.8218,
29,Microfluidic_Split_FourXdirection_study (OptimumX) ,1935,-14.2331,25.0750,3.0500,-14.2454,25.0062,3.0407,0.0706,-0.0123,-0.0688,-0.0093,,,,,,,,,,,
30,Microfluidic_Split_FourXdirection_study (OptimumX) ,1926,-14.4536,25.0750,3.0500,-14.4638,25.0056,3.0406,0.0707,-0.0102,-0.0694,-0.0094,0.2206,-0.2206,0.0000,0.0000,0.2184,-0.2184,-0.0005,-0.0001,0.0021,0.9720,
31,Microfluidic_Split_FourXdirection_study (OptimumX) ,1941,-14.6742,25.0750,3.0500,-14.6824,25.0057,3.0407,0.0704,-0.0082,-0.0693,-0.0093,,,,,,,,,,,
32,Microfluidic_Split_FourXdirection_study (OptimumX) ,1938,-14.8947,25.0750,3.0500,-14.9009,25.0058,3.0407,0.0701,-0.0062,-0.0692,-0.0093,0.2205,-0.2205,0.0000,0.0000,0.2185,-0.2185,0.0000,0.0000,0.0021,0.9307,
33,Microfluidic_Split_FourXdirection_study (OptimumX) ,1944,-15.1152,25.0750,3.0500,-15.1193,25.0057,3.0405,0.0700,-0.0040,-0.0693,-0.0095,,,,,,,,,,,
34,Microfluidic_Split_FourXdirection_study (OptimumX) ,1947,-15.3357,25.0750,3.0500,-15.3375,25.0059,3.0406,0.0698,-0.0019,-0.0691,-0.0094,0.2204,-0.2204,0.0000,0.0000,0.2183,-0.2183,0.0001,0.0000,0.0022,0.9773,
35,Microfluidic_Split_FourXdirection_study (OptimumX) ,1848,-15.5556,25.0750,3.0500,-15.5554,25.0057,3.0404,0.0700,0.0001,-0.0693,-0.0096,,,,,,,,,,,
36,Microfluidic_Split_FourXdirection_study (OptimumX) ,1962,-15.7757,25.0750,3.0500,-15.7734,25.0058,3.0405,0.0699,0.0024,-0.0692,-0.0095,0.2202,-0.2202,0.0000,0.0000,0.2179,-0.2179,0.0001,0.0001,0.0022,1.0170,
37,Microfluidic_Split_FourXdirection_study (OptimumX) ,1959,-15.9959,25.0750,3.0500,-15.9915,25.0057,3.0406,0.0701,0.0044,-0.0693,-0.0094,,,,,,,,,,,
38,Microfluidic_Split_FourXdirection_study (OptimumX) ,1965,-16.2162,25.0750,3.0500,-16.2097,25.0059,3.0404,0.0701,0.0065,-0.0691,-0.0096,0.2204,-0.2204,0.0000,0.0000,0.2182,-0.2182,0.0002,-0.0002,0.0021,0.9664,
39,Microfluidic_Split_FourXdirection_study (OptimumX) ,1956,-16.4367,25.0750,3.0500,-16.4280,25.0060,3.0405,0.0702,0.0087,-0.0690,-0.0095,,,,,,,,,,,
40,Microfluidic_Split_FourXdirection_study (OptimumX) ,1971,-16.6571,25.0750,3.0500,-16.6462,25.0058,3.0405,0.0707,0.0109,-0.0692,-0.0095,0.2204,-0.2204,0.0000,0.0000,0.2182,-0.2182,-0.0002,0.0000,0.0022,0.9928,
41,Microfluidic_Split_FourXdirection_study (OptimumX) ,1968,-16.8778,25.0750,3.0500,-16.8650,25.0058,3.0404,0.0710,0.0128,-0.0692,-0.0096,,,,,,,,,,,
42,Microfluidic_Split_FourXdirection_study (OptimumX) ,1974,-17.0984,25.0750,3.0500,-17.0834,25.0060,3.0406,0.0712,0.0150,-0.0690,-0.0094,0.2206,-0.2206,0.0000,0.0000,0.2184,-0.2184,0.0002,0.0002,0.0022,0.9788,
43,Microfluidic_Split_FourXdirection_study (OptimumX) ,1953,-17.3190,25.0750,3.0500,-17.3019,25.0061,3.0405,0.0716,0.0171,-0.0689,-0.0095,,,,,,,,,,,
44,Microfluidic_Split_FourXdirection_study (OptimumX) ,1983,-17.5394,25.0750,3.0500,-17.5204,25.0062,3.0407,0.0720,0.0190,-0.0688,-0.0093,0.2204,-0.2204,0.0000,0.0000,0.2184,-0.2184,0.0001,0.0002,0.0019,0.8790,
45,Microfluidic_Split_FourXdirection_study (OptimumX) ,1980,-17.7600,25.0750,3.0500,-17.7389,25.0061,3.0403,0.0727,0.0211,-0.0689,-0.0097,,,,,,,,,,,
46,Microfluidic_Split_FourXdirection_study (OptimumX) ,1986,-17.9806,25.0750,3.0500,-17.9573,25.0064,3.0404,0.0731,0.0232,-0.0686,-0.0096,0.2206,-0.2206,0.0000,0.0000,0.2185,-0.2185,0.0003,0.0000,0.0021,0.9511,
47,Microfluidic_Split_FourXdirection_study (OptimumX) ,1977,-18.2011,25.0750,3.0500,-18.1758,25.0064,3.0401,0.0738,0.0254,-0.0686,-0.0099,,,,,,,,,,,
48,Microfluidic_Split_FourXdirection_study (OptimumX) ,1992,-18.4216,25.0750,3.0500,-18.3940,25.0066,3.0404,0.0744,0.0276,-0.0684,-0.0096,0.2205,-0.2205,0.0000,0.0000,0.2183,-0.2183,0.0002,0.0003,0.0022,1.0058,
49,Microfluidic_Split_FourXdirection_study (OptimumX) ,1989,-18.6422,25.0750,3.0500,-18.6125,25.0064,3.0405,0.0754,0.0297,-0.0686,-0.0095,,,,,,,,,,,
50,Microfluidic_Split_FourXdirection_study (OptimumX) ,1995,-18.8627,25.0750,3.0500,-18.8312,25.0066,3.0405,0.0759,0.0316,-0.0684,-0.0095,0.2205,-0.2205,0.0000,0.0000,0.2187,-0.2187,0.0003,0.0000,0.0018,0.8372,
51,Microfluidic_Split_FourXdirection_study (OptimumX) ,1998,-19.0832,25.0750,3.0500,-19.0495,25.0068,3.0406,0.0766,0.0336,-0.0682,-0.0094,,,,,,,,,,,
52,Microfluidic_Split_FourXdirection_study (OptimumX) ,1950,-19.3031,25.0750,3.0500,-19.2673,25.0068,3.0404,0.0776,0.0357,-0.0682,-0.0096,0.2199,-0.2199,0.0000,0.0000,0.2178,-0.2178,0.0000,-0.0002,0.0021,0.9556,
53,Microfluidic_Split_FourXdirection_study (OptimumX) ,2010,-19.5232,25.0750,3.0500,-19.4854,25.0071,3.0405,0.0783,0.0378,-0.0679,-0.0095,,,,,,,,,,,
54,Microfluidic_Split_FourXdirection_study (OptimumX) ,2007,-19.7433,25.0750,3.0500,-19.7034,25.0071,3.0405,0.0793,0.0399,-0.0679,-0.0095,0.2201,-0.2201,0.0000,0.0000,0.2180,-0.2180,0.0000,0.0000,0.0021,0.9534,
55,Microfluidic_Split_FourXdirection_study (OptimumX) ,2013,-19.9638,25.0750,3.0500,-19.9220,25.0074,3.0406,0.0800,0.0418,-0.0676,-0.0094,,,,,,,,,,,
56,Microfluidic_Split_FourXdirection_study (OptimumX) ,2004,-20.1842,25.0750,3.0500,-20.1404,25.0074,3.0406,0.0810,0.0438,-0.0676,-0.0094,0.2204,-0.2204,0.0000,0.0000,0.2184,-0.2184,0.0001,0.0000,0.0020,0.9147,
57,Microfluidic_Split_FourXdirection_study (OptimumX) ,2019,-20.4046,25.0750,3.0500,-20.3589,25.0077,3.0405,0.0819,0.0457,-0.0673,-0.0095,,,,,,,,,,,
58,Microfluidic_Split_FourXdirection_study (OptimumX) ,2016,-20.6253,25.0750,3.0500,-20.5774,25.0080,3.0404,0.0829,0.0479,-0.0670,-0.0096,0.2207,-0.2207,0.0000,0.0000,0.2185,-0.2185,0.0003,-0.0001,0.0021,0.9673,
59,Microfluidic_Split_FourXdirection_study (OptimumX) ,2022,-20.8459,25.0750,3.0500,-20.7960,25.0084,3.0405,0.0838,0.0499,-0.0666,-0.0095,,,,,,,,,,,
60,Microfluidic_Split_FourXdirection_study (OptimumX) ,2001,-21.0666,25.0750,3.0500,-21.0147,25.0085,3.0405,0.0849,0.0519,-0.0665,-0.0095,0.2207,-0.2207,0.0000,0.0000,0.2187,-0.2187,0.0001,0.0000,0.0020,0.9055,
61,Microfluidic_Split_FourXdirection_study (OptimumX) ,2031,-21.2869,25.0750,3.0500,-21.2331,25.0088,3.0408,0.0858,0.0538,-0.0662,-0.0092,,,,,,,,,,,
62,Microfluidic_Split_FourXdirection_study (OptimumX) ,2028,-21.5075,25.0750,3.0500,-21.4519,25.0090,3.0408,0.0868,0.0555,-0.0660,-0.0092,0.2206,-0.2206,0.0000,0.0000,0.2188,-0.2188,0.0001,0.0000,0.0018,0.8002,
63,Microfluidic_Split_FourXdirection_study (OptimumX) ,2034,-21.7280,25.0750,3.0500,-21.6707,25.0095,3.0410,0.0875,0.0573,-0.0655,-0.0090,,,,,,,,,,,
64,Microfluidic_Split_FourXdirection_study (OptimumX) ,2025,-21.9486,25.0750,3.0500,-21.8896,25.0097,3.0409,0.0884,0.0590,-0.0653,-0.0091,0.2206,-0.2206,0.0000,0.0000,0.2189,-0.2189,0.0003,-0.0002,0.0017,0.7641,
65,Microfluidic_Split_FourXdirection_study (OptimumX) ,2040,-22.1691,25.0750,3.0500,-22.1086,25.0105,3.0413,0.0889,0.0605,-0.0645,-0.0087,,,,,,,,,,,
66,Microfluidic_Split_FourXdirection_study (OptimumX) ,2037,-22.3891,25.0750,3.0500,-22.3273,25.0105,3.0413,0.0898,0.0618,-0.0645,-0.0087,0.2200,-0.2200,0.0000,0.0000,0.2187,-0.2187,0.0000,0.0001,0.0013,0.5981,
67,Microfluidic_Split_FourXdirection_study (OptimumX) ,2043,-22.6093,25.0750,3.0500,-22.5467,25.0109,3.0417,0.0900,0.0627,-0.0641,-0.0083,,,,,,,,,,,
68,Microfluidic_Split_FourXdirection_study (OptimumX) ,2046,-22.8296,25.0750,3.0500,-22.7662,25.0113,3.0419,0.0902,0.0634,-0.0637,-0.0081,0.2202,-0.2202,0.0000,0.0000,0.2195,-0.2195,0.0003,0.0002,0.0007,0.3147,
69,Microfluidic_Split_FourXdirection_study (OptimumX) ,14,-23.0500,25.0750,3.0500,-22.9857,25.0113,3.0420,0.0908,0.0643,-0.0637,-0.0080,,,,,,,,,,,
