Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
25,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1963,-15.5550,34.7670,0.0000,-15.5894,34.6750,0.0107,0.0988,-0.0344,-0.0920,0.0107,,,,,,,,,,,
26,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1966,-15.5550,34.5466,0.0000,-15.5893,34.4567,0.0107,0.0968,-0.0343,-0.0899,0.0107,0.2205,0.0000,-0.2205,0.0000,0.2184,0.0001,-0.2184,0.0000,0.0021,0.9631,
27,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1936,-15.5550,34.3261,0.0000,-15.5894,34.2382,0.0106,0.0949,-0.0344,-0.0878,0.0106,,,,,,,,,,,
28,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1957,-15.5550,34.1056,0.0000,-15.5892,34.0199,0.0102,0.0928,-0.0342,-0.0857,0.0102,0.2205,0.0000,-0.2205,0.0000,0.2183,0.0002,-0.2183,-0.0004,0.0022,0.9867,
29,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1951,-15.5550,33.8852,0.0000,-15.5892,33.8014,0.0104,0.0910,-0.0342,-0.0837,0.0104,,,,,,,,,,,
30,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1954,-15.5550,33.6647,0.0000,-15.5893,33.5832,0.0105,0.0891,-0.0343,-0.0815,0.0105,0.2204,0.0000,-0.2204,0.0000,0.2182,-0.0001,-0.2182,0.0001,0.0022,1.0027,
31,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1939,-15.5550,33.4443,0.0000,-15.5895,33.3648,0.0106,0.0873,-0.0345,-0.0795,0.0106,,,,,,,,,,,
32,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1948,-15.5550,33.2238,0.0000,-15.5895,33.1464,0.0105,0.0854,-0.0345,-0.0774,0.0105,0.2204,0.0000,-0.2204,0.0000,0.2184,0.0001,-0.2184,-0.0001,0.0020,0.9267,
33,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1942,-15.5550,33.0037,0.0000,-15.5894,32.9284,0.0105,0.0835,-0.0344,-0.0753,0.0105,,,,,,,,,,,
34,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1945,-15.5550,32.7836,0.0000,-15.5893,32.7103,0.0103,0.0815,-0.0343,-0.0732,0.0103,0.2201,0.0000,-0.2201,0.0000,0.2180,0.0001,-0.2180,-0.0002,0.0021,0.9618,
35,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1831,-15.5550,32.5636,0.0000,-15.5895,32.4924,0.0104,0.0798,-0.0345,-0.0712,0.0104,,,,,,,,,,,
36,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1930,-15.5550,32.3440,0.0000,-15.5895,32.2748,0.0104,0.0780,-0.0345,-0.0692,0.0104,0.2196,0.0000,-0.2196,0.0000,0.2176,0.0001,-0.2176,0.0000,0.0020,0.9312,
37,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1927,-15.5550,32.1243,0.0000,-15.5894,32.0573,0.0106,0.0761,-0.0344,-0.0670,0.0106,,,,,,,,,,,
